GEOID,variable,Chinese,Korean,Spanish,Tagalog,Vietnamese
06085504311,B16001_005,NA,NA,77,NA,NA
06085504311,B16001_077,0,NA,NA,NA,NA
06085504311,B16001_083,NA,0,NA,NA,NA
06085504311,B16001_089,NA,NA,NA,NA,268
06085504311,B16001_101,NA,NA,NA,0,NA
06085504314,B16001_005,NA,NA,172,NA,NA
06085504314,B16001_077,15,NA,NA,NA,NA
06085504314,B16001_083,NA,0,NA,NA,NA
06085504314,B16001_089,NA,NA,NA,NA,536
06085504314,B16001_101,NA,NA,NA,0,NA
06085504315,B16001_005,NA,NA,183,NA,NA
06085504315,B16001_077,0,NA,NA,NA,NA
06085504315,B16001_083,NA,0,NA,NA,NA
06085504315,B16001_089,NA,NA,NA,NA,1030
06085504315,B16001_101,NA,NA,NA,0,NA
06085504316,B16001_005,NA,NA,326,NA,NA
06085504316,B16001_077,55,NA,NA,NA,NA
06085504316,B16001_083,NA,0,NA,NA,NA
06085504316,B16001_089,NA,NA,NA,NA,582
06085504316,B16001_101,NA,NA,NA,0,NA
06085504317,B16001_005,NA,NA,40,NA,NA
06085504317,B16001_077,32,NA,NA,NA,NA
06085504317,B16001_083,NA,0,NA,NA,NA
06085504317,B16001_089,NA,NA,NA,NA,543
06085504317,B16001_101,NA,NA,NA,0,NA
06085504318,B16001_005,NA,NA,488,NA,NA
06085504318,B16001_077,9,NA,NA,NA,NA
06085504318,B16001_083,NA,0,NA,NA,NA
06085504318,B16001_089,NA,NA,NA,NA,923
06085504318,B16001_101,NA,NA,NA,0,NA
06085504319,B16001_005,NA,NA,556,NA,NA
06085504319,B16001_077,0,NA,NA,NA,NA
06085504319,B16001_083,NA,17,NA,NA,NA
06085504319,B16001_089,NA,NA,NA,NA,681
06085504319,B16001_101,NA,NA,NA,0,NA
06085504320,B16001_005,NA,NA,71,NA,NA
06085504320,B16001_077,0,NA,NA,NA,NA
06085504320,B16001_083,NA,6,NA,NA,NA
06085504320,B16001_089,NA,NA,NA,NA,443
06085504320,B16001_101,NA,NA,NA,0,NA
06085504321,B16001_005,NA,NA,257,NA,NA
06085504321,B16001_077,18,NA,NA,NA,NA
06085504321,B16001_083,NA,0,NA,NA,NA
06085504321,B16001_089,NA,NA,NA,NA,590
06085504321,B16001_101,NA,NA,NA,0,NA
06085504322,B16001_005,NA,NA,81,NA,NA
06085504322,B16001_077,20,NA,NA,NA,NA
06085504322,B16001_083,NA,0,NA,NA,NA
06085504322,B16001_089,NA,NA,NA,NA,56
06085504322,B16001_101,NA,NA,NA,0,NA
06085504323,B16001_005,NA,NA,19,NA,NA
06085504323,B16001_077,0,NA,NA,NA,NA
06085504323,B16001_083,NA,0,NA,NA,NA
06085504323,B16001_089,NA,NA,NA,NA,576
06085504323,B16001_101,NA,NA,NA,0,NA
06085504410,B16001_005,NA,NA,176,NA,NA
06085504410,B16001_077,0,NA,NA,NA,NA
06085504410,B16001_083,NA,0,NA,NA,NA
06085504410,B16001_089,NA,NA,NA,NA,826
06085504410,B16001_101,NA,NA,NA,0,NA
06085504411,B16001_005,NA,NA,132,NA,NA
06085504411,B16001_077,0,NA,NA,NA,NA
06085504411,B16001_083,NA,0,NA,NA,NA
06085504411,B16001_089,NA,NA,NA,NA,947
06085504411,B16001_101,NA,NA,NA,0,NA
06085504412,B16001_005,NA,NA,464,NA,NA
06085504412,B16001_077,0,NA,NA,NA,NA
06085504412,B16001_083,NA,24,NA,NA,NA
06085504412,B16001_089,NA,NA,NA,NA,756
06085504412,B16001_101,NA,NA,NA,0,NA
06085504413,B16001_005,NA,NA,29,NA,NA
06085504413,B16001_077,0,NA,NA,NA,NA
06085504413,B16001_083,NA,0,NA,NA,NA
06085504413,B16001_089,NA,NA,NA,NA,146
06085504413,B16001_101,NA,NA,NA,0,NA
06085504414,B16001_005,NA,NA,36,NA,NA
06085504414,B16001_077,16,NA,NA,NA,NA
06085504414,B16001_083,NA,18,NA,NA,NA
06085504414,B16001_089,NA,NA,NA,NA,368
06085504414,B16001_101,NA,NA,NA,0,NA
06085504415,B16001_005,NA,NA,116,NA,NA
06085504415,B16001_077,0,NA,NA,NA,NA
06085504415,B16001_083,NA,0,NA,NA,NA
06085504415,B16001_089,NA,NA,NA,NA,393
06085504415,B16001_101,NA,NA,NA,0,NA
06085504416,B16001_005,NA,NA,163,NA,NA
06085504416,B16001_077,0,NA,NA,NA,NA
06085504416,B16001_083,NA,0,NA,NA,NA
06085504416,B16001_089,NA,NA,NA,NA,217
06085504416,B16001_101,NA,NA,NA,0,NA
06085504417,B16001_005,NA,NA,55,NA,NA
06085504417,B16001_077,0,NA,NA,NA,NA
06085504417,B16001_083,NA,0,NA,NA,NA
06085504417,B16001_089,NA,NA,NA,NA,13
06085504417,B16001_101,NA,NA,NA,0,NA
06085504418,B16001_005,NA,NA,478,NA,NA
06085504418,B16001_077,0,NA,NA,NA,NA
06085504418,B16001_083,NA,0,NA,NA,NA
06085504418,B16001_089,NA,NA,NA,NA,701
06085504418,B16001_101,NA,NA,NA,0,NA
06085504420,B16001_005,NA,NA,10,NA,NA
06085504420,B16001_077,0,NA,NA,NA,NA
06085504420,B16001_083,NA,0,NA,NA,NA
06085504420,B16001_089,NA,NA,NA,NA,541
06085504420,B16001_101,NA,NA,NA,0,NA
06085504421,B16001_005,NA,NA,70,NA,NA
06085504421,B16001_077,12,NA,NA,NA,NA
06085504421,B16001_083,NA,0,NA,NA,NA
06085504421,B16001_089,NA,NA,NA,NA,562
06085504421,B16001_101,NA,NA,NA,0,NA
06085504422,B16001_005,NA,NA,94,NA,NA
06085504422,B16001_077,0,NA,NA,NA,NA
06085504422,B16001_083,NA,0,NA,NA,NA
06085504422,B16001_089,NA,NA,NA,NA,393
06085504422,B16001_101,NA,NA,NA,0,NA
06085504423,B16001_005,NA,NA,71,NA,NA
06085504423,B16001_077,0,NA,NA,NA,NA
06085504423,B16001_083,NA,0,NA,NA,NA
06085504423,B16001_089,NA,NA,NA,NA,202
06085504423,B16001_101,NA,NA,NA,0,NA
06085504504,B16001_005,NA,NA,309,NA,NA
06085504504,B16001_077,0,NA,NA,NA,NA
06085504504,B16001_083,NA,0,NA,NA,NA
06085504504,B16001_089,NA,NA,NA,NA,244
06085504504,B16001_101,NA,NA,NA,0,NA
06085504505,B16001_005,NA,NA,49,NA,NA
06085504505,B16001_077,0,NA,NA,NA,NA
06085504505,B16001_083,NA,14,NA,NA,NA
06085504505,B16001_089,NA,NA,NA,NA,386
06085504505,B16001_101,NA,NA,NA,0,NA
06085504506,B16001_005,NA,NA,110,NA,NA
06085504506,B16001_077,0,NA,NA,NA,NA
06085504506,B16001_083,NA,14,NA,NA,NA
06085504506,B16001_089,NA,NA,NA,NA,329
06085504506,B16001_101,NA,NA,NA,0,NA
06085504507,B16001_005,NA,NA,191,NA,NA
06085504507,B16001_077,0,NA,NA,NA,NA
06085504507,B16001_083,NA,0,NA,NA,NA
06085504507,B16001_089,NA,NA,NA,NA,386
06085504507,B16001_101,NA,NA,NA,0,NA
06085504601,B16001_005,NA,NA,125,NA,NA
06085504601,B16001_077,0,NA,NA,NA,NA
06085504601,B16001_083,NA,0,NA,NA,NA
06085504601,B16001_089,NA,NA,NA,NA,7
06085504601,B16001_101,NA,NA,NA,0,NA
06085504602,B16001_005,NA,NA,181,NA,NA
06085504602,B16001_077,0,NA,NA,NA,NA
06085504602,B16001_083,NA,0,NA,NA,NA
06085504602,B16001_089,NA,NA,NA,NA,1
06085504602,B16001_101,NA,NA,NA,0,NA
06085504700,B16001_005,NA,NA,0,NA,NA
06085504700,B16001_077,0,NA,NA,NA,NA
06085504700,B16001_083,NA,0,NA,NA,NA
06085504700,B16001_089,NA,NA,NA,NA,0
06085504700,B16001_101,NA,NA,NA,0,NA
06085504802,B16001_005,NA,NA,411,NA,NA
06085504802,B16001_077,13,NA,NA,NA,NA
06085504802,B16001_083,NA,0,NA,NA,NA
06085504802,B16001_089,NA,NA,NA,NA,197
06085504802,B16001_101,NA,NA,NA,0,NA
06085504803,B16001_005,NA,NA,284,NA,NA
06085504803,B16001_077,0,NA,NA,NA,NA
06085504803,B16001_083,NA,0,NA,NA,NA
06085504803,B16001_089,NA,NA,NA,NA,21
06085504803,B16001_101,NA,NA,NA,0,NA
06085504805,B16001_005,NA,NA,238,NA,NA
06085504805,B16001_077,0,NA,NA,NA,NA
06085504805,B16001_083,NA,0,NA,NA,NA
06085504805,B16001_089,NA,NA,NA,NA,128
06085504805,B16001_101,NA,NA,NA,0,NA
06085504806,B16001_005,NA,NA,268,NA,NA
06085504806,B16001_077,0,NA,NA,NA,NA
06085504806,B16001_083,NA,0,NA,NA,NA
06085504806,B16001_089,NA,NA,NA,NA,55
06085504806,B16001_101,NA,NA,NA,0,NA
06085504901,B16001_005,NA,NA,48,NA,NA
06085504901,B16001_077,0,NA,NA,NA,NA
06085504901,B16001_083,NA,27,NA,NA,NA
06085504901,B16001_089,NA,NA,NA,NA,141
06085504901,B16001_101,NA,NA,NA,0,NA
06085505001,B16001_005,NA,NA,233,NA,NA
06085505001,B16001_077,0,NA,NA,NA,NA
06085505001,B16001_083,NA,18,NA,NA,NA
06085505001,B16001_089,NA,NA,NA,NA,317
06085505001,B16001_101,NA,NA,NA,0,NA
06085505006,B16001_005,NA,NA,12,NA,NA
06085505006,B16001_077,0,NA,NA,NA,NA
06085505006,B16001_083,NA,0,NA,NA,NA
06085505006,B16001_089,NA,NA,NA,NA,20
06085505006,B16001_101,NA,NA,NA,0,NA
06085505007,B16001_005,NA,NA,224,NA,NA
06085505007,B16001_077,0,NA,NA,NA,NA
06085505007,B16001_083,NA,0,NA,NA,NA
06085505007,B16001_089,NA,NA,NA,NA,165
06085505007,B16001_101,NA,NA,NA,0,NA
06085505008,B16001_005,NA,NA,50,NA,NA
06085505008,B16001_077,0,NA,NA,NA,NA
06085505008,B16001_083,NA,22,NA,NA,NA
06085505008,B16001_089,NA,NA,NA,NA,15
06085505008,B16001_101,NA,NA,NA,0,NA
06085505009,B16001_005,NA,NA,542,NA,NA
06085505009,B16001_077,0,NA,NA,NA,NA
06085505009,B16001_083,NA,0,NA,NA,NA
06085505009,B16001_089,NA,NA,NA,NA,507
06085505009,B16001_101,NA,NA,NA,0,NA
06085505100,B16001_005,NA,NA,272,NA,NA
06085505100,B16001_077,0,NA,NA,NA,NA
06085505100,B16001_083,NA,26,NA,NA,NA
06085505100,B16001_089,NA,NA,NA,NA,10
06085505100,B16001_101,NA,NA,NA,0,NA
06085505202,B16001_005,NA,NA,847,NA,NA
06085505202,B16001_077,0,NA,NA,NA,NA
06085505202,B16001_083,NA,0,NA,NA,NA
06085505202,B16001_089,NA,NA,NA,NA,28
06085505202,B16001_101,NA,NA,NA,0,NA
06085505203,B16001_005,NA,NA,168,NA,NA
06085505203,B16001_077,0,NA,NA,NA,NA
06085505203,B16001_083,NA,0,NA,NA,NA
06085505203,B16001_089,NA,NA,NA,NA,78
06085505203,B16001_101,NA,NA,NA,0,NA
06085505301,B16001_005,NA,NA,558,NA,NA
06085505301,B16001_077,0,NA,NA,NA,NA
06085505301,B16001_083,NA,0,NA,NA,NA
06085505301,B16001_089,NA,NA,NA,NA,115
06085505301,B16001_101,NA,NA,NA,0,NA
06085505302,B16001_005,NA,NA,111,NA,NA
06085505302,B16001_077,0,NA,NA,NA,NA
06085505302,B16001_083,NA,0,NA,NA,NA
06085505302,B16001_089,NA,NA,NA,NA,58
06085505302,B16001_101,NA,NA,NA,0,NA
06085505303,B16001_005,NA,NA,966,NA,NA
06085505303,B16001_077,0,NA,NA,NA,NA
06085505303,B16001_083,NA,0,NA,NA,NA
06085505303,B16001_089,NA,NA,NA,NA,190
06085505303,B16001_101,NA,NA,NA,0,NA
06085505304,B16001_005,NA,NA,128,NA,NA
06085505304,B16001_077,0,NA,NA,NA,NA
06085505304,B16001_083,NA,0,NA,NA,NA
06085505304,B16001_089,NA,NA,NA,NA,54
06085505304,B16001_101,NA,NA,NA,0,NA
06085505305,B16001_005,NA,NA,238,NA,NA
06085505305,B16001_077,47,NA,NA,NA,NA
06085505305,B16001_083,NA,0,NA,NA,NA
06085505305,B16001_089,NA,NA,NA,NA,62
06085505305,B16001_101,NA,NA,NA,0,NA
06085505401,B16001_005,NA,NA,33,NA,NA
06085505401,B16001_077,0,NA,NA,NA,NA
06085505401,B16001_083,NA,0,NA,NA,NA
06085505401,B16001_089,NA,NA,NA,NA,33
06085505401,B16001_101,NA,NA,NA,0,NA
06085505402,B16001_005,NA,NA,127,NA,NA
06085505402,B16001_077,0,NA,NA,NA,NA
06085505402,B16001_083,NA,0,NA,NA,NA
06085505402,B16001_089,NA,NA,NA,NA,125
06085505402,B16001_101,NA,NA,NA,0,NA
06085505403,B16001_005,NA,NA,115,NA,NA
06085505403,B16001_077,0,NA,NA,NA,NA
06085505403,B16001_083,NA,0,NA,NA,NA
06085505403,B16001_089,NA,NA,NA,NA,49
06085505403,B16001_101,NA,NA,NA,0,NA
06085505500,B16001_005,NA,NA,135,NA,NA
06085505500,B16001_077,0,NA,NA,NA,NA
06085505500,B16001_083,NA,13,NA,NA,NA
06085505500,B16001_089,NA,NA,NA,NA,39
06085505500,B16001_101,NA,NA,NA,0,NA
06085505600,B16001_005,NA,NA,59,NA,NA
06085505600,B16001_077,0,NA,NA,NA,NA
06085505600,B16001_083,NA,0,NA,NA,NA
06085505600,B16001_089,NA,NA,NA,NA,0
06085505600,B16001_101,NA,NA,NA,0,NA
06085505700,B16001_005,NA,NA,264,NA,NA
06085505700,B16001_077,0,NA,NA,NA,NA
06085505700,B16001_083,NA,0,NA,NA,NA
06085505700,B16001_089,NA,NA,NA,NA,0
06085505700,B16001_101,NA,NA,NA,0,NA
06085505800,B16001_005,NA,NA,68,NA,NA
06085505800,B16001_077,17,NA,NA,NA,NA
06085505800,B16001_083,NA,0,NA,NA,NA
06085505800,B16001_089,NA,NA,NA,NA,0
06085505800,B16001_101,NA,NA,NA,0,NA
06085505900,B16001_005,NA,NA,318,NA,NA
06085505900,B16001_077,1,NA,NA,NA,NA
06085505900,B16001_083,NA,0,NA,NA,NA
06085505900,B16001_089,NA,NA,NA,NA,10
06085505900,B16001_101,NA,NA,NA,0,NA
06085506000,B16001_005,NA,NA,136,NA,NA
06085506000,B16001_077,0,NA,NA,NA,NA
06085506000,B16001_083,NA,0,NA,NA,NA
06085506000,B16001_089,NA,NA,NA,NA,20
06085506000,B16001_101,NA,NA,NA,0,NA
06085506101,B16001_005,NA,NA,69,NA,NA
06085506101,B16001_077,0,NA,NA,NA,NA
06085506101,B16001_083,NA,0,NA,NA,NA
06085506101,B16001_089,NA,NA,NA,NA,181
06085506101,B16001_101,NA,NA,NA,0,NA
06085506102,B16001_005,NA,NA,114,NA,NA
06085506102,B16001_077,0,NA,NA,NA,NA
06085506102,B16001_083,NA,0,NA,NA,NA
06085506102,B16001_089,NA,NA,NA,NA,6
06085506102,B16001_101,NA,NA,NA,0,NA
06085506103,B16001_005,NA,NA,24,NA,NA
06085506103,B16001_077,0,NA,NA,NA,NA
06085506103,B16001_083,NA,0,NA,NA,NA
06085506103,B16001_089,NA,NA,NA,NA,72
06085506103,B16001_101,NA,NA,NA,0,NA
06085506202,B16001_005,NA,NA,57,NA,NA
06085506202,B16001_077,0,NA,NA,NA,NA
06085506202,B16001_083,NA,0,NA,NA,NA
06085506202,B16001_089,NA,NA,NA,NA,61
06085506202,B16001_101,NA,NA,NA,0,NA
06085506203,B16001_005,NA,NA,149,NA,NA
06085506203,B16001_077,0,NA,NA,NA,NA
06085506203,B16001_083,NA,0,NA,NA,NA
06085506203,B16001_089,NA,NA,NA,NA,186
06085506203,B16001_101,NA,NA,NA,0,NA
06085506204,B16001_005,NA,NA,202,NA,NA
06085506204,B16001_077,0,NA,NA,NA,NA
06085506204,B16001_083,NA,0,NA,NA,NA
06085506204,B16001_089,NA,NA,NA,NA,36
06085506204,B16001_101,NA,NA,NA,0,NA
06085506301,B16001_005,NA,NA,409,NA,NA
06085506301,B16001_077,0,NA,NA,NA,NA
06085506301,B16001_083,NA,0,NA,NA,NA
06085506301,B16001_089,NA,NA,NA,NA,76
06085506301,B16001_101,NA,NA,NA,0,NA
06085506302,B16001_005,NA,NA,224,NA,NA
06085506302,B16001_077,0,NA,NA,NA,NA
06085506302,B16001_083,NA,13,NA,NA,NA
06085506302,B16001_089,NA,NA,NA,NA,0
06085506302,B16001_101,NA,NA,NA,0,NA
06085506304,B16001_005,NA,NA,622,NA,NA
06085506304,B16001_077,0,NA,NA,NA,NA
06085506304,B16001_083,NA,0,NA,NA,NA
06085506304,B16001_089,NA,NA,NA,NA,39
06085506304,B16001_101,NA,NA,NA,0,NA
06085506305,B16001_005,NA,NA,1242,NA,NA
06085506305,B16001_077,11,NA,NA,NA,NA
06085506305,B16001_083,NA,0,NA,NA,NA
06085506305,B16001_089,NA,NA,NA,NA,173
06085506305,B16001_101,NA,NA,NA,0,NA
06085506401,B16001_005,NA,NA,338,NA,NA
06085506401,B16001_077,0,NA,NA,NA,NA
06085506401,B16001_083,NA,0,NA,NA,NA
06085506401,B16001_089,NA,NA,NA,NA,43
06085506401,B16001_101,NA,NA,NA,0,NA
06085506402,B16001_005,NA,NA,474,NA,NA
06085506402,B16001_077,13,NA,NA,NA,NA
06085506402,B16001_083,NA,0,NA,NA,NA
06085506402,B16001_089,NA,NA,NA,NA,48
06085506402,B16001_101,NA,NA,NA,0,NA
06085506501,B16001_005,NA,NA,1559,NA,NA
06085506501,B16001_077,0,NA,NA,NA,NA
06085506501,B16001_083,NA,0,NA,NA,NA
06085506501,B16001_089,NA,NA,NA,NA,13
06085506501,B16001_101,NA,NA,NA,0,NA
06085506502,B16001_005,NA,NA,56,NA,NA
06085506502,B16001_077,0,NA,NA,NA,NA
06085506502,B16001_083,NA,0,NA,NA,NA
06085506502,B16001_089,NA,NA,NA,NA,11
06085506502,B16001_101,NA,NA,NA,0,NA
06085506503,B16001_005,NA,NA,360,NA,NA
06085506503,B16001_077,0,NA,NA,NA,NA
06085506503,B16001_083,NA,0,NA,NA,NA
06085506503,B16001_089,NA,NA,NA,NA,125
06085506503,B16001_101,NA,NA,NA,0,NA
06085506601,B16001_005,NA,NA,285,NA,NA
06085506601,B16001_077,0,NA,NA,NA,NA
06085506601,B16001_083,NA,0,NA,NA,NA
06085506601,B16001_089,NA,NA,NA,NA,0
06085506601,B16001_101,NA,NA,NA,0,NA
06085506603,B16001_005,NA,NA,230,NA,NA
06085506603,B16001_077,0,NA,NA,NA,NA
06085506603,B16001_083,NA,0,NA,NA,NA
06085506603,B16001_089,NA,NA,NA,NA,96
06085506603,B16001_101,NA,NA,NA,0,NA
06085506604,B16001_005,NA,NA,2,NA,NA
06085506604,B16001_077,0,NA,NA,NA,NA
06085506604,B16001_083,NA,0,NA,NA,NA
06085506604,B16001_089,NA,NA,NA,NA,75
06085506604,B16001_101,NA,NA,NA,0,NA
06085506605,B16001_005,NA,NA,229,NA,NA
06085506605,B16001_077,0,NA,NA,NA,NA
06085506605,B16001_083,NA,0,NA,NA,NA
06085506605,B16001_089,NA,NA,NA,NA,33
06085506605,B16001_101,NA,NA,NA,0,NA
06085506606,B16001_005,NA,NA,316,NA,NA
06085506606,B16001_077,0,NA,NA,NA,NA
06085506606,B16001_083,NA,0,NA,NA,NA
06085506606,B16001_089,NA,NA,NA,NA,26
06085506606,B16001_101,NA,NA,NA,0,NA
06085506701,B16001_005,NA,NA,31,NA,NA
06085506701,B16001_077,0,NA,NA,NA,NA
06085506701,B16001_083,NA,0,NA,NA,NA
06085506701,B16001_089,NA,NA,NA,NA,0
06085506701,B16001_101,NA,NA,NA,0,NA
06085506702,B16001_005,NA,NA,212,NA,NA
06085506702,B16001_077,0,NA,NA,NA,NA
06085506702,B16001_083,NA,0,NA,NA,NA
06085506702,B16001_089,NA,NA,NA,NA,97
06085506702,B16001_101,NA,NA,NA,0,NA
06085506703,B16001_005,NA,NA,51,NA,NA
06085506703,B16001_077,0,NA,NA,NA,NA
06085506703,B16001_083,NA,0,NA,NA,NA
06085506703,B16001_089,NA,NA,NA,NA,95
06085506703,B16001_101,NA,NA,NA,0,NA
06085506801,B16001_005,NA,NA,42,NA,NA
06085506801,B16001_077,0,NA,NA,NA,NA
06085506801,B16001_083,NA,0,NA,NA,NA
06085506801,B16001_089,NA,NA,NA,NA,20
06085506801,B16001_101,NA,NA,NA,0,NA
06085506802,B16001_005,NA,NA,109,NA,NA
06085506802,B16001_077,0,NA,NA,NA,NA
06085506802,B16001_083,NA,0,NA,NA,NA
06085506802,B16001_089,NA,NA,NA,NA,27
06085506802,B16001_101,NA,NA,NA,0,NA
06085506803,B16001_005,NA,NA,17,NA,NA
06085506803,B16001_077,0,NA,NA,NA,NA
06085506803,B16001_083,NA,1,NA,NA,NA
06085506803,B16001_089,NA,NA,NA,NA,176
06085506803,B16001_101,NA,NA,NA,0,NA
06085506804,B16001_005,NA,NA,0,NA,NA
06085506804,B16001_077,0,NA,NA,NA,NA
06085506804,B16001_083,NA,0,NA,NA,NA
06085506804,B16001_089,NA,NA,NA,NA,0
06085506804,B16001_101,NA,NA,NA,0,NA
06085506900,B16001_005,NA,NA,91,NA,NA
06085506900,B16001_077,0,NA,NA,NA,NA
06085506900,B16001_083,NA,0,NA,NA,NA
06085506900,B16001_089,NA,NA,NA,NA,15
06085506900,B16001_101,NA,NA,NA,0,NA
06085507001,B16001_005,NA,NA,57,NA,NA
06085507001,B16001_077,0,NA,NA,NA,NA
06085507001,B16001_083,NA,0,NA,NA,NA
06085507001,B16001_089,NA,NA,NA,NA,3
06085507001,B16001_101,NA,NA,NA,0,NA
06085507002,B16001_005,NA,NA,10,NA,NA
06085507002,B16001_077,0,NA,NA,NA,NA
06085507002,B16001_083,NA,0,NA,NA,NA
06085507002,B16001_089,NA,NA,NA,NA,0
06085507002,B16001_101,NA,NA,NA,0,NA
06085507100,B16001_005,NA,NA,6,NA,NA
06085507100,B16001_077,0,NA,NA,NA,NA
06085507100,B16001_083,NA,0,NA,NA,NA
06085507100,B16001_089,NA,NA,NA,NA,0
06085507100,B16001_101,NA,NA,NA,0,NA
06085507203,B16001_005,NA,NA,9,NA,NA
06085507203,B16001_077,0,NA,NA,NA,NA
06085507203,B16001_083,NA,0,NA,NA,NA
06085507203,B16001_089,NA,NA,NA,NA,24
06085507203,B16001_101,NA,NA,NA,0,NA
06085507205,B16001_005,NA,NA,60,NA,NA
06085507205,B16001_077,0,NA,NA,NA,NA
06085507205,B16001_083,NA,0,NA,NA,NA
06085507205,B16001_089,NA,NA,NA,NA,18
06085507205,B16001_101,NA,NA,NA,0,NA
06085507206,B16001_005,NA,NA,0,NA,NA
06085507206,B16001_077,0,NA,NA,NA,NA
06085507206,B16001_083,NA,0,NA,NA,NA
06085507206,B16001_089,NA,NA,NA,NA,0
06085507206,B16001_101,NA,NA,NA,0,NA
06085507301,B16001_005,NA,NA,36,NA,NA
06085507301,B16001_077,0,NA,NA,NA,NA
06085507301,B16001_083,NA,9,NA,NA,NA
06085507301,B16001_089,NA,NA,NA,NA,22
06085507301,B16001_101,NA,NA,NA,0,NA
06085507302,B16001_005,NA,NA,23,NA,NA
06085507302,B16001_077,0,NA,NA,NA,NA
06085507302,B16001_083,NA,0,NA,NA,NA
06085507302,B16001_089,NA,NA,NA,NA,0
06085507302,B16001_101,NA,NA,NA,0,NA
06085507401,B16001_005,NA,NA,36,NA,NA
06085507401,B16001_077,0,NA,NA,NA,NA
06085507401,B16001_083,NA,0,NA,NA,NA
06085507401,B16001_089,NA,NA,NA,NA,41
06085507401,B16001_101,NA,NA,NA,0,NA
06085507402,B16001_005,NA,NA,40,NA,NA
06085507402,B16001_077,0,NA,NA,NA,NA
06085507402,B16001_083,NA,0,NA,NA,NA
06085507402,B16001_089,NA,NA,NA,NA,26
06085507402,B16001_101,NA,NA,NA,0,NA
06085507500,B16001_005,NA,NA,8,NA,NA
06085507500,B16001_077,0,NA,NA,NA,NA
06085507500,B16001_083,NA,0,NA,NA,NA
06085507500,B16001_089,NA,NA,NA,NA,0
06085507500,B16001_101,NA,NA,NA,0,NA
06085507600,B16001_005,NA,NA,6,NA,NA
06085507600,B16001_077,0,NA,NA,NA,NA
06085507600,B16001_083,NA,0,NA,NA,NA
06085507600,B16001_089,NA,NA,NA,NA,0
06085507600,B16001_101,NA,NA,NA,0,NA
06085507701,B16001_005,NA,NA,0,NA,NA
06085507701,B16001_077,0,NA,NA,NA,NA
06085507701,B16001_083,NA,0,NA,NA,NA
06085507701,B16001_089,NA,NA,NA,NA,24
06085507701,B16001_101,NA,NA,NA,0,NA
06085507702,B16001_005,NA,NA,21,NA,NA
06085507702,B16001_077,13,NA,NA,NA,NA
06085507702,B16001_083,NA,0,NA,NA,NA
06085507702,B16001_089,NA,NA,NA,NA,0
06085507702,B16001_101,NA,NA,NA,0,NA
06085507703,B16001_005,NA,NA,25,NA,NA
06085507703,B16001_077,0,NA,NA,NA,NA
06085507703,B16001_083,NA,0,NA,NA,NA
06085507703,B16001_089,NA,NA,NA,NA,7
06085507703,B16001_101,NA,NA,NA,0,NA
06085507805,B16001_005,NA,NA,100,NA,NA
06085507805,B16001_077,13,NA,NA,NA,NA
06085507805,B16001_083,NA,0,NA,NA,NA
06085507805,B16001_089,NA,NA,NA,NA,25
06085507805,B16001_101,NA,NA,NA,0,NA
06085507806,B16001_005,NA,NA,7,NA,NA
06085507806,B16001_077,0,NA,NA,NA,NA
06085507806,B16001_083,NA,28,NA,NA,NA
06085507806,B16001_089,NA,NA,NA,NA,10
06085507806,B16001_101,NA,NA,NA,0,NA
06085507807,B16001_005,NA,NA,0,NA,NA
06085507807,B16001_077,0,NA,NA,NA,NA
06085507807,B16001_083,NA,0,NA,NA,NA
06085507807,B16001_089,NA,NA,NA,NA,9
06085507807,B16001_101,NA,NA,NA,0,NA
06085507808,B16001_005,NA,NA,7,NA,NA
06085507808,B16001_077,0,NA,NA,NA,NA
06085507808,B16001_083,NA,0,NA,NA,NA
06085507808,B16001_089,NA,NA,NA,NA,0
06085507808,B16001_101,NA,NA,NA,0,NA
06085507903,B16001_005,NA,NA,11,NA,NA
06085507903,B16001_077,0,NA,NA,NA,NA
06085507903,B16001_083,NA,0,NA,NA,NA
06085507903,B16001_089,NA,NA,NA,NA,0
06085507903,B16001_101,NA,NA,NA,0,NA
06085507904,B16001_005,NA,NA,7,NA,NA
06085507904,B16001_077,0,NA,NA,NA,NA
06085507904,B16001_083,NA,0,NA,NA,NA
06085507904,B16001_089,NA,NA,NA,NA,0
06085507904,B16001_101,NA,NA,NA,0,NA
06085507905,B16001_005,NA,NA,12,NA,NA
06085507905,B16001_077,0,NA,NA,NA,NA
06085507905,B16001_083,NA,0,NA,NA,NA
06085507905,B16001_089,NA,NA,NA,NA,113
06085507905,B16001_101,NA,NA,NA,0,NA
06085507906,B16001_005,NA,NA,14,NA,NA
06085507906,B16001_077,0,NA,NA,NA,NA
06085507906,B16001_083,NA,0,NA,NA,NA
06085507906,B16001_089,NA,NA,NA,NA,9
06085507906,B16001_101,NA,NA,NA,0,NA
06085508001,B16001_005,NA,NA,14,NA,NA
06085508001,B16001_077,0,NA,NA,NA,NA
06085508001,B16001_083,NA,0,NA,NA,NA
06085508001,B16001_089,NA,NA,NA,NA,0
06085508001,B16001_101,NA,NA,NA,0,NA
06085508003,B16001_005,NA,NA,20,NA,NA
06085508003,B16001_077,0,NA,NA,NA,NA
06085508003,B16001_083,NA,0,NA,NA,NA
06085508003,B16001_089,NA,NA,NA,NA,0
06085508003,B16001_101,NA,NA,NA,0,NA
06085508004,B16001_005,NA,NA,216,NA,NA
06085508004,B16001_077,0,NA,NA,NA,NA
06085508004,B16001_083,NA,0,NA,NA,NA
