GEOID,variable,Chinese,Korean,Spanish,Tagalog,Vietnamese
06075060400,C16001_024,NA,NA,NA,NA,28
06075060400,C16001_029,NA,NA,NA,32,NA
06075060502,C16001_005,NA,NA,438,NA,NA
06075060502,C16001_020,NA,6,NA,NA,NA
06075060502,C16001_023,394,NA,NA,NA,NA
06075060502,C16001_024,NA,NA,NA,NA,5
06075060502,C16001_029,NA,NA,NA,167,NA
06075060700,C16001_005,NA,NA,346,NA,NA
06075060700,C16001_020,NA,20,NA,NA,NA
06075060700,C16001_023,1050,NA,NA,NA,NA
06075060700,C16001_024,NA,NA,NA,NA,61
06075060700,C16001_029,NA,NA,NA,0,NA
06075061000,C16001_005,NA,NA,120,NA,NA
06075061000,C16001_020,NA,9,NA,NA,NA
06075061000,C16001_023,735,NA,NA,NA,NA
06075061000,C16001_024,NA,NA,NA,NA,114
06075061000,C16001_029,NA,NA,NA,115,NA
06075061100,C16001_005,NA,NA,60,NA,NA
06075061100,C16001_020,NA,0,NA,NA,NA
06075061100,C16001_023,3318,NA,NA,NA,NA
06075061100,C16001_024,NA,NA,NA,NA,34
06075061100,C16001_029,NA,NA,NA,14,NA
06075061200,C16001_005,NA,NA,842,NA,NA
06075061200,C16001_020,NA,0,NA,NA,NA
06075061200,C16001_023,488,NA,NA,NA,NA
06075061200,C16001_024,NA,NA,NA,NA,226
06075061200,C16001_029,NA,NA,NA,23,NA
06075061400,C16001_005,NA,NA,304,NA,NA
06075061400,C16001_020,NA,57,NA,NA,NA
06075061400,C16001_023,76,NA,NA,NA,NA
06075061400,C16001_024,NA,NA,NA,NA,14
06075061400,C16001_029,NA,NA,NA,0,NA
06075061500,C16001_005,NA,NA,0,NA,NA
06075061500,C16001_020,NA,0,NA,NA,NA
06075061500,C16001_023,676,NA,NA,NA,NA
06075061500,C16001_024,NA,NA,NA,NA,258
06075061500,C16001_029,NA,NA,NA,9,NA
06075980200,C16001_005,NA,NA,5,NA,NA
06075980200,C16001_020,NA,0,NA,NA,NA
06075980200,C16001_023,20,NA,NA,NA,NA
06075980200,C16001_024,NA,NA,NA,NA,0
06075980200,C16001_029,NA,NA,NA,5,NA
06075980300,C16001_005,NA,NA,0,NA,NA
06075980300,C16001_020,NA,0,NA,NA,NA
06075980300,C16001_023,0,NA,NA,NA,NA
06075980300,C16001_024,NA,NA,NA,NA,0
06075980300,C16001_029,NA,NA,NA,0,NA
06075980401,C16001_005,NA,NA,0,NA,NA
06075980401,C16001_020,NA,0,NA,NA,NA
06075980401,C16001_023,0,NA,NA,NA,NA
06075980401,C16001_024,NA,NA,NA,NA,0
06075980401,C16001_029,NA,NA,NA,0,NA
06075980501,C16001_005,NA,NA,21,NA,NA
06075980501,C16001_020,NA,0,NA,NA,NA
06075980501,C16001_023,257,NA,NA,NA,NA
06075980501,C16001_024,NA,NA,NA,NA,0
06075980501,C16001_029,NA,NA,NA,31,NA
06075980600,C16001_005,NA,NA,17,NA,NA
06075980600,C16001_020,NA,0,NA,NA,NA
06075980600,C16001_023,23,NA,NA,NA,NA
06075980600,C16001_024,NA,NA,NA,NA,0
06075980600,C16001_029,NA,NA,NA,0,NA
06075980900,C16001_005,NA,NA,21,NA,NA
06075980900,C16001_020,NA,0,NA,NA,NA
06075980900,C16001_023,0,NA,NA,NA,NA
06075980900,C16001_024,NA,NA,NA,NA,0
06075980900,C16001_029,NA,NA,NA,0,NA
06075990100,C16001_005,NA,NA,0,NA,NA
06075990100,C16001_020,NA,0,NA,NA,NA
06075990100,C16001_023,0,NA,NA,NA,NA
06075990100,C16001_024,NA,NA,NA,NA,0
06075990100,C16001_029,NA,NA,NA,0,NA
06081600100,C16001_005,NA,NA,128,NA,NA
06081600100,C16001_020,NA,0,NA,NA,NA
06081600100,C16001_023,101,NA,NA,NA,NA
06081600100,C16001_024,NA,NA,NA,NA,317
06081600100,C16001_029,NA,NA,NA,30,NA
06081600200,C16001_005,NA,NA,545,NA,NA
06081600200,C16001_020,NA,0,NA,NA,NA
06081600200,C16001_023,678,NA,NA,NA,NA
06081600200,C16001_024,NA,NA,NA,NA,148
06081600200,C16001_029,NA,NA,NA,247,NA
06081600300,C16001_005,NA,NA,243,NA,NA
06081600300,C16001_020,NA,40,NA,NA,NA
06081600300,C16001_023,534,NA,NA,NA,NA
06081600300,C16001_024,NA,NA,NA,NA,7
06081600300,C16001_029,NA,NA,NA,225,NA
06081600401,C16001_005,NA,NA,207,NA,NA
06081600401,C16001_020,NA,12,NA,NA,NA
06081600401,C16001_023,407,NA,NA,NA,NA
06081600401,C16001_024,NA,NA,NA,NA,0
06081600401,C16001_029,NA,NA,NA,205,NA
06081600402,C16001_005,NA,NA,491,NA,NA
06081600402,C16001_020,NA,0,NA,NA,NA
06081600402,C16001_023,979,NA,NA,NA,NA
06081600402,C16001_024,NA,NA,NA,NA,4
06081600402,C16001_029,NA,NA,NA,487,NA
06081600500,C16001_005,NA,NA,338,NA,NA
06081600500,C16001_020,NA,0,NA,NA,NA
06081600500,C16001_023,410,NA,NA,NA,NA
06081600500,C16001_024,NA,NA,NA,NA,16
06081600500,C16001_029,NA,NA,NA,500,NA
06081600600,C16001_005,NA,NA,930,NA,NA
06081600600,C16001_020,NA,0,NA,NA,NA
06081600600,C16001_023,482,NA,NA,NA,NA
06081600600,C16001_024,NA,NA,NA,NA,16
06081600600,C16001_029,NA,NA,NA,522,NA
06081600700,C16001_005,NA,NA,828,NA,NA
06081600700,C16001_020,NA,0,NA,NA,NA
06081600700,C16001_023,699,NA,NA,NA,NA
06081600700,C16001_024,NA,NA,NA,NA,0
06081600700,C16001_029,NA,NA,NA,964,NA
06081600800,C16001_005,NA,NA,417,NA,NA
06081600800,C16001_020,NA,25,NA,NA,NA
06081600800,C16001_023,277,NA,NA,NA,NA
06081600800,C16001_024,NA,NA,NA,NA,57
06081600800,C16001_029,NA,NA,NA,917,NA
06081600900,C16001_005,NA,NA,63,NA,NA
06081600900,C16001_020,NA,0,NA,NA,NA
06081600900,C16001_023,443,NA,NA,NA,NA
06081600900,C16001_024,NA,NA,NA,NA,97
06081600900,C16001_029,NA,NA,NA,110,NA
06081601000,C16001_005,NA,NA,186,NA,NA
06081601000,C16001_020,NA,18,NA,NA,NA
06081601000,C16001_023,752,NA,NA,NA,NA
06081601000,C16001_024,NA,NA,NA,NA,69
06081601000,C16001_029,NA,NA,NA,385,NA
06081601100,C16001_005,NA,NA,269,NA,NA
06081601100,C16001_020,NA,18,NA,NA,NA
06081601100,C16001_023,454,NA,NA,NA,NA
06081601100,C16001_024,NA,NA,NA,NA,42
06081601100,C16001_029,NA,NA,NA,393,NA
06081601200,C16001_005,NA,NA,449,NA,NA
06081601200,C16001_020,NA,0,NA,NA,NA
06081601200,C16001_023,541,NA,NA,NA,NA
06081601200,C16001_024,NA,NA,NA,NA,10
06081601200,C16001_029,NA,NA,NA,584,NA
06081601300,C16001_005,NA,NA,1420,NA,NA
06081601300,C16001_020,NA,49,NA,NA,NA
06081601300,C16001_023,617,NA,NA,NA,NA
06081601300,C16001_024,NA,NA,NA,NA,27
06081601300,C16001_029,NA,NA,NA,567,NA
06081601400,C16001_005,NA,NA,561,NA,NA
06081601400,C16001_020,NA,33,NA,NA,NA
06081601400,C16001_023,613,NA,NA,NA,NA
06081601400,C16001_024,NA,NA,NA,NA,17
06081601400,C16001_029,NA,NA,NA,862,NA
06081601501,C16001_005,NA,NA,41,NA,NA
06081601501,C16001_020,NA,27,NA,NA,NA
06081601501,C16001_023,634,NA,NA,NA,NA
06081601501,C16001_024,NA,NA,NA,NA,21
06081601501,C16001_029,NA,NA,NA,396,NA
06081601502,C16001_005,NA,NA,627,NA,NA
06081601502,C16001_020,NA,43,NA,NA,NA
06081601502,C16001_023,147,NA,NA,NA,NA
06081601502,C16001_024,NA,NA,NA,NA,72
06081601502,C16001_029,NA,NA,NA,577,NA
06081601601,C16001_005,NA,NA,189,NA,NA
06081601601,C16001_020,NA,22,NA,NA,NA
06081601601,C16001_023,56,NA,NA,NA,NA
06081601601,C16001_024,NA,NA,NA,NA,17
06081601601,C16001_029,NA,NA,NA,240,NA
06081601603,C16001_005,NA,NA,82,NA,NA
06081601603,C16001_020,NA,19,NA,NA,NA
06081601603,C16001_023,569,NA,NA,NA,NA
06081601603,C16001_024,NA,NA,NA,NA,0
06081601603,C16001_029,NA,NA,NA,411,NA
06081601604,C16001_005,NA,NA,65,NA,NA
06081601604,C16001_020,NA,7,NA,NA,NA
06081601604,C16001_023,120,NA,NA,NA,NA
06081601604,C16001_024,NA,NA,NA,NA,0
06081601604,C16001_029,NA,NA,NA,155,NA
06081601605,C16001_005,NA,NA,200,NA,NA
06081601605,C16001_020,NA,0,NA,NA,NA
06081601605,C16001_023,371,NA,NA,NA,NA
06081601605,C16001_024,NA,NA,NA,NA,63
06081601605,C16001_029,NA,NA,NA,736,NA
06081601700,C16001_005,NA,NA,74,NA,NA
06081601700,C16001_020,NA,0,NA,NA,NA
06081601700,C16001_023,153,NA,NA,NA,NA
06081601700,C16001_024,NA,NA,NA,NA,0
06081601700,C16001_029,NA,NA,NA,265,NA
06081601800,C16001_005,NA,NA,572,NA,NA
06081601800,C16001_020,NA,0,NA,NA,NA
06081601800,C16001_023,455,NA,NA,NA,NA
06081601800,C16001_024,NA,NA,NA,NA,0
06081601800,C16001_029,NA,NA,NA,151,NA
06081601901,C16001_005,NA,NA,354,NA,NA
06081601901,C16001_020,NA,9,NA,NA,NA
06081601901,C16001_023,97,NA,NA,NA,NA
06081601901,C16001_024,NA,NA,NA,NA,62
06081601901,C16001_029,NA,NA,NA,267,NA
06081601902,C16001_005,NA,NA,483,NA,NA
06081601902,C16001_020,NA,0,NA,NA,NA
06081601902,C16001_023,108,NA,NA,NA,NA
06081601902,C16001_024,NA,NA,NA,NA,14
06081601902,C16001_029,NA,NA,NA,268,NA
06081602000,C16001_005,NA,NA,778,NA,NA
06081602000,C16001_020,NA,0,NA,NA,NA
06081602000,C16001_023,332,NA,NA,NA,NA
06081602000,C16001_024,NA,NA,NA,NA,181
06081602000,C16001_029,NA,NA,NA,293,NA
06081602100,C16001_005,NA,NA,949,NA,NA
06081602100,C16001_020,NA,0,NA,NA,NA
06081602100,C16001_023,84,NA,NA,NA,NA
06081602100,C16001_024,NA,NA,NA,NA,9
06081602100,C16001_029,NA,NA,NA,33,NA
06081602200,C16001_005,NA,NA,2025,NA,NA
06081602200,C16001_020,NA,0,NA,NA,NA
06081602200,C16001_023,69,NA,NA,NA,NA
06081602200,C16001_024,NA,NA,NA,NA,52
06081602200,C16001_029,NA,NA,NA,135,NA
06081602300,C16001_005,NA,NA,823,NA,NA
06081602300,C16001_020,NA,0,NA,NA,NA
06081602300,C16001_023,158,NA,NA,NA,NA
06081602300,C16001_024,NA,NA,NA,NA,31
06081602300,C16001_029,NA,NA,NA,111,NA
06081602400,C16001_005,NA,NA,606,NA,NA
06081602400,C16001_020,NA,0,NA,NA,NA
06081602400,C16001_023,193,NA,NA,NA,NA
06081602400,C16001_024,NA,NA,NA,NA,9
06081602400,C16001_029,NA,NA,NA,78,NA
06081602500,C16001_005,NA,NA,130,NA,NA
06081602500,C16001_020,NA,0,NA,NA,NA
06081602500,C16001_023,216,NA,NA,NA,NA
06081602500,C16001_024,NA,NA,NA,NA,0
06081602500,C16001_029,NA,NA,NA,391,NA
06081602600,C16001_005,NA,NA,160,NA,NA
06081602600,C16001_020,NA,14,NA,NA,NA
06081602600,C16001_023,954,NA,NA,NA,NA
06081602600,C16001_024,NA,NA,NA,NA,70
06081602600,C16001_029,NA,NA,NA,317,NA
06081602700,C16001_005,NA,NA,299,NA,NA
06081602700,C16001_020,NA,29,NA,NA,NA
06081602700,C16001_023,131,NA,NA,NA,NA
06081602700,C16001_024,NA,NA,NA,NA,10
06081602700,C16001_029,NA,NA,NA,153,NA
06081602800,C16001_005,NA,NA,162,NA,NA
06081602800,C16001_020,NA,0,NA,NA,NA
06081602800,C16001_023,292,NA,NA,NA,NA
06081602800,C16001_024,NA,NA,NA,NA,14
06081602800,C16001_029,NA,NA,NA,186,NA
06081602900,C16001_005,NA,NA,57,NA,NA
06081602900,C16001_020,NA,10,NA,NA,NA
06081602900,C16001_023,86,NA,NA,NA,NA
06081602900,C16001_024,NA,NA,NA,NA,38
06081602900,C16001_029,NA,NA,NA,22,NA
06081603000,C16001_005,NA,NA,87,NA,NA
06081603000,C16001_020,NA,0,NA,NA,NA
06081603000,C16001_023,0,NA,NA,NA,NA
06081603000,C16001_024,NA,NA,NA,NA,28
06081603000,C16001_029,NA,NA,NA,22,NA
06081603100,C16001_005,NA,NA,80,NA,NA
06081603100,C16001_020,NA,0,NA,NA,NA
06081603100,C16001_023,11,NA,NA,NA,NA
06081603100,C16001_024,NA,NA,NA,NA,28
06081603100,C16001_029,NA,NA,NA,9,NA
06081603200,C16001_005,NA,NA,89,NA,NA
06081603200,C16001_020,NA,0,NA,NA,NA
06081603200,C16001_023,0,NA,NA,NA,NA
06081603200,C16001_024,NA,NA,NA,NA,50
06081603200,C16001_029,NA,NA,NA,0,NA
06081603300,C16001_005,NA,NA,49,NA,NA
06081603300,C16001_020,NA,0,NA,NA,NA
06081603300,C16001_023,134,NA,NA,NA,NA
06081603300,C16001_024,NA,NA,NA,NA,0
06081603300,C16001_029,NA,NA,NA,72,NA
06081603400,C16001_005,NA,NA,86,NA,NA
06081603400,C16001_020,NA,0,NA,NA,NA
06081603400,C16001_023,108,NA,NA,NA,NA
06081603400,C16001_024,NA,NA,NA,NA,0
06081603400,C16001_029,NA,NA,NA,58,NA
06081603700,C16001_005,NA,NA,323,NA,NA
06081603700,C16001_020,NA,9,NA,NA,NA
06081603700,C16001_023,171,NA,NA,NA,NA
06081603700,C16001_024,NA,NA,NA,NA,17
06081603700,C16001_029,NA,NA,NA,127,NA
06081603801,C16001_005,NA,NA,95,NA,NA
06081603801,C16001_020,NA,0,NA,NA,NA
06081603801,C16001_023,313,NA,NA,NA,NA
06081603801,C16001_024,NA,NA,NA,NA,14
06081603801,C16001_029,NA,NA,NA,29,NA
06081603802,C16001_005,NA,NA,203,NA,NA
06081603802,C16001_020,NA,28,NA,NA,NA
06081603802,C16001_023,151,NA,NA,NA,NA
06081603802,C16001_024,NA,NA,NA,NA,7
06081603802,C16001_029,NA,NA,NA,21,NA
06081603900,C16001_005,NA,NA,198,NA,NA
06081603900,C16001_020,NA,60,NA,NA,NA
06081603900,C16001_023,144,NA,NA,NA,NA
06081603900,C16001_024,NA,NA,NA,NA,0
06081603900,C16001_029,NA,NA,NA,18,NA
06081604000,C16001_005,NA,NA,95,NA,NA
06081604000,C16001_020,NA,0,NA,NA,NA
06081604000,C16001_023,181,NA,NA,NA,NA
06081604000,C16001_024,NA,NA,NA,NA,13
06081604000,C16001_029,NA,NA,NA,81,NA
06081604101,C16001_005,NA,NA,1276,NA,NA
06081604101,C16001_020,NA,34,NA,NA,NA
06081604101,C16001_023,125,NA,NA,NA,NA
06081604101,C16001_024,NA,NA,NA,NA,107
06081604101,C16001_029,NA,NA,NA,75,NA
06081604102,C16001_005,NA,NA,51,NA,NA
06081604102,C16001_020,NA,22,NA,NA,NA
06081604102,C16001_023,147,NA,NA,NA,NA
06081604102,C16001_024,NA,NA,NA,NA,0
06081604102,C16001_029,NA,NA,NA,27,NA
06081604200,C16001_005,NA,NA,646,NA,NA
06081604200,C16001_020,NA,0,NA,NA,NA
06081604200,C16001_023,60,NA,NA,NA,NA
06081604200,C16001_024,NA,NA,NA,NA,0
06081604200,C16001_029,NA,NA,NA,66,NA
06081604400,C16001_005,NA,NA,298,NA,NA
06081604400,C16001_020,NA,47,NA,NA,NA
06081604400,C16001_023,685,NA,NA,NA,NA
06081604400,C16001_024,NA,NA,NA,NA,8
06081604400,C16001_029,NA,NA,NA,159,NA
06081604500,C16001_005,NA,NA,39,NA,NA
06081604500,C16001_020,NA,8,NA,NA,NA
06081604500,C16001_023,394,NA,NA,NA,NA
06081604500,C16001_024,NA,NA,NA,NA,31
06081604500,C16001_029,NA,NA,NA,29,NA
06081604600,C16001_005,NA,NA,15,NA,NA
06081604600,C16001_020,NA,21,NA,NA,NA
06081604600,C16001_023,276,NA,NA,NA,NA
06081604600,C16001_024,NA,NA,NA,NA,8
06081604600,C16001_029,NA,NA,NA,0,NA
06081604700,C16001_005,NA,NA,10,NA,NA
06081604700,C16001_020,NA,47,NA,NA,NA
06081604700,C16001_023,270,NA,NA,NA,NA
06081604700,C16001_024,NA,NA,NA,NA,21
06081604700,C16001_029,NA,NA,NA,6,NA
06081604800,C16001_005,NA,NA,179,NA,NA
06081604800,C16001_020,NA,100,NA,NA,NA
06081604800,C16001_023,479,NA,NA,NA,NA
06081604800,C16001_024,NA,NA,NA,NA,0
06081604800,C16001_029,NA,NA,NA,26,NA
06081604900,C16001_005,NA,NA,14,NA,NA
06081604900,C16001_020,NA,32,NA,NA,NA
06081604900,C16001_023,491,NA,NA,NA,NA
06081604900,C16001_024,NA,NA,NA,NA,0
06081604900,C16001_029,NA,NA,NA,14,NA
06081605000,C16001_005,NA,NA,205,NA,NA
06081605000,C16001_020,NA,191,NA,NA,NA
06081605000,C16001_023,638,NA,NA,NA,NA
06081605000,C16001_024,NA,NA,NA,NA,15
06081605000,C16001_029,NA,NA,NA,21,NA
06081605100,C16001_005,NA,NA,64,NA,NA
06081605100,C16001_020,NA,21,NA,NA,NA
06081605100,C16001_023,7,NA,NA,NA,NA
06081605100,C16001_024,NA,NA,NA,NA,63
06081605100,C16001_029,NA,NA,NA,69,NA
06081605200,C16001_005,NA,NA,87,NA,NA
06081605200,C16001_020,NA,0,NA,NA,NA
06081605200,C16001_023,128,NA,NA,NA,NA
06081605200,C16001_024,NA,NA,NA,NA,42
06081605200,C16001_029,NA,NA,NA,0,NA
06081605300,C16001_005,NA,NA,57,NA,NA
06081605300,C16001_020,NA,22,NA,NA,NA
06081605300,C16001_023,32,NA,NA,NA,NA
06081605300,C16001_024,NA,NA,NA,NA,0
06081605300,C16001_029,NA,NA,NA,40,NA
06081605400,C16001_005,NA,NA,290,NA,NA
06081605400,C16001_020,NA,34,NA,NA,NA
06081605400,C16001_023,84,NA,NA,NA,NA
06081605400,C16001_024,NA,NA,NA,NA,0
06081605400,C16001_029,NA,NA,NA,39,NA
06081605500,C16001_005,NA,NA,148,NA,NA
06081605500,C16001_020,NA,0,NA,NA,NA
06081605500,C16001_023,192,NA,NA,NA,NA
06081605500,C16001_024,NA,NA,NA,NA,0
06081605500,C16001_029,NA,NA,NA,25,NA
06081605600,C16001_005,NA,NA,18,NA,NA
06081605600,C16001_020,NA,0,NA,NA,NA
06081605600,C16001_023,365,NA,NA,NA,NA
06081605600,C16001_024,NA,NA,NA,NA,13
06081605600,C16001_029,NA,NA,NA,0,NA
06081605700,C16001_005,NA,NA,33,NA,NA
06081605700,C16001_020,NA,0,NA,NA,NA
06081605700,C16001_023,254,NA,NA,NA,NA
06081605700,C16001_024,NA,NA,NA,NA,0
06081605700,C16001_029,NA,NA,NA,0,NA
06081605800,C16001_005,NA,NA,19,NA,NA
06081605800,C16001_020,NA,0,NA,NA,NA
06081605800,C16001_023,0,NA,NA,NA,NA
06081605800,C16001_024,NA,NA,NA,NA,0
06081605800,C16001_029,NA,NA,NA,19,NA
06081605900,C16001_005,NA,NA,676,NA,NA
06081605900,C16001_020,NA,22,NA,NA,NA
06081605900,C16001_023,143,NA,NA,NA,NA
06081605900,C16001_024,NA,NA,NA,NA,23
06081605900,C16001_029,NA,NA,NA,86,NA
06081606000,C16001_005,NA,NA,1413,NA,NA
06081606000,C16001_020,NA,0,NA,NA,NA
06081606000,C16001_023,259,NA,NA,NA,NA
06081606000,C16001_024,NA,NA,NA,NA,0
06081606000,C16001_029,NA,NA,NA,30,NA
06081606100,C16001_005,NA,NA,777,NA,NA
06081606100,C16001_020,NA,0,NA,NA,NA
06081606100,C16001_023,101,NA,NA,NA,NA
06081606100,C16001_024,NA,NA,NA,NA,57
06081606100,C16001_029,NA,NA,NA,31,NA
06081606200,C16001_005,NA,NA,2794,NA,NA
06081606200,C16001_020,NA,22,NA,NA,NA
06081606200,C16001_023,346,NA,NA,NA,NA
06081606200,C16001_024,NA,NA,NA,NA,0
06081606200,C16001_029,NA,NA,NA,15,NA
06081606300,C16001_005,NA,NA,519,NA,NA
06081606300,C16001_020,NA,22,NA,NA,NA
06081606300,C16001_023,115,NA,NA,NA,NA
06081606300,C16001_024,NA,NA,NA,NA,0
06081606300,C16001_029,NA,NA,NA,31,NA
06081606400,C16001_005,NA,NA,110,NA,NA
06081606400,C16001_020,NA,0,NA,NA,NA
06081606400,C16001_023,419,NA,NA,NA,NA
06081606400,C16001_024,NA,NA,NA,NA,0
06081606400,C16001_029,NA,NA,NA,0,NA
06081606500,C16001_005,NA,NA,18,NA,NA
06081606500,C16001_020,NA,0,NA,NA,NA
06081606500,C16001_023,74,NA,NA,NA,NA
06081606500,C16001_024,NA,NA,NA,NA,0
06081606500,C16001_029,NA,NA,NA,0,NA
06081606600,C16001_005,NA,NA,314,NA,NA
06081606600,C16001_020,NA,0,NA,NA,NA
06081606600,C16001_023,58,NA,NA,NA,NA
06081606600,C16001_024,NA,NA,NA,NA,0
06081606600,C16001_029,NA,NA,NA,0,NA
06081606700,C16001_005,NA,NA,0,NA,NA
06081606700,C16001_020,NA,0,NA,NA,NA
06081606700,C16001_023,64,NA,NA,NA,NA
06081606700,C16001_024,NA,NA,NA,NA,0
06081606700,C16001_029,NA,NA,NA,7,NA
06081606800,C16001_005,NA,NA,0,NA,NA
06081606800,C16001_020,NA,4,NA,NA,NA
06081606800,C16001_023,205,NA,NA,NA,NA
06081606800,C16001_024,NA,NA,NA,NA,0
06081606800,C16001_029,NA,NA,NA,21,NA
06081606900,C16001_005,NA,NA,11,NA,NA
06081606900,C16001_020,NA,0,NA,NA,NA
06081606900,C16001_023,105,NA,NA,NA,NA
06081606900,C16001_024,NA,NA,NA,NA,0
06081606900,C16001_029,NA,NA,NA,22,NA
06081607000,C16001_005,NA,NA,11,NA,NA
06081607000,C16001_020,NA,0,NA,NA,NA
06081607000,C16001_023,151,NA,NA,NA,NA
06081607000,C16001_024,NA,NA,NA,NA,0
06081607000,C16001_029,NA,NA,NA,0,NA
06081607100,C16001_005,NA,NA,9,NA,NA
06081607100,C16001_020,NA,0,NA,NA,NA
06081607100,C16001_023,82,NA,NA,NA,NA
06081607100,C16001_024,NA,NA,NA,NA,0
06081607100,C16001_029,NA,NA,NA,14,NA
06081607200,C16001_005,NA,NA,311,NA,NA
06081607200,C16001_020,NA,0,NA,NA,NA
06081607200,C16001_023,94,NA,NA,NA,NA
06081607200,C16001_024,NA,NA,NA,NA,0
06081607200,C16001_029,NA,NA,NA,33,NA
06081607300,C16001_005,NA,NA,111,NA,NA
06081607300,C16001_020,NA,0,NA,NA,NA
06081607300,C16001_023,121,NA,NA,NA,NA
06081607300,C16001_024,NA,NA,NA,NA,0
06081607300,C16001_029,NA,NA,NA,10,NA
06081607400,C16001_005,NA,NA,361,NA,NA
06081607400,C16001_020,NA,41,NA,NA,NA
06081607400,C16001_023,268,NA,NA,NA,NA
06081607400,C16001_024,NA,NA,NA,NA,0
06081607400,C16001_029,NA,NA,NA,14,NA
06081607500,C16001_005,NA,NA,310,NA,NA
06081607500,C16001_020,NA,0,NA,NA,NA
06081607500,C16001_023,127,NA,NA,NA,NA
06081607500,C16001_024,NA,NA,NA,NA,5
06081607500,C16001_029,NA,NA,NA,27,NA
06081607600,C16001_005,NA,NA,401,NA,NA
06081607600,C16001_020,NA,0,NA,NA,NA
06081607600,C16001_023,146,NA,NA,NA,NA
06081607600,C16001_024,NA,NA,NA,NA,0
06081607600,C16001_029,NA,NA,NA,49,NA
06081607701,C16001_005,NA,NA,503,NA,NA
06081607701,C16001_020,NA,0,NA,NA,NA
06081607701,C16001_023,96,NA,NA,NA,NA
06081607701,C16001_024,NA,NA,NA,NA,0
06081607701,C16001_029,NA,NA,NA,124,NA
06081607702,C16001_005,NA,NA,348,NA,NA
06081607702,C16001_020,NA,0,NA,NA,NA
06081607702,C16001_023,96,NA,NA,NA,NA
06081607702,C16001_024,NA,NA,NA,NA,14
06081607702,C16001_029,NA,NA,NA,1,NA
06081607800,C16001_005,NA,NA,358,NA,NA
06081607800,C16001_020,NA,22,NA,NA,NA
06081607800,C16001_023,181,NA,NA,NA,NA
06081607800,C16001_024,NA,NA,NA,NA,66
06081607800,C16001_029,NA,NA,NA,20,NA
06081607900,C16001_005,NA,NA,28,NA,NA
06081607900,C16001_020,NA,44,NA,NA,NA
06081607900,C16001_023,160,NA,NA,NA,NA
06081607900,C16001_024,NA,NA,NA,NA,11
06081607900,C16001_029,NA,NA,NA,0,NA
06081608001,C16001_005,NA,NA,72,NA,NA
06081608001,C16001_020,NA,9,NA,NA,NA
06081608001,C16001_023,189,NA,NA,NA,NA
06081608001,C16001_024,NA,NA,NA,NA,52
06081608001,C16001_029,NA,NA,NA,0,NA
06081608002,C16001_005,NA,NA,50,NA,NA
06081608002,C16001_020,NA,0,NA,NA,NA
06081608002,C16001_023,171,NA,NA,NA,NA
06081608002,C16001_024,NA,NA,NA,NA,0
06081608002,C16001_029,NA,NA,NA,0,NA
06081608004,C16001_005,NA,NA,42,NA,NA
06081608004,C16001_020,NA,0,NA,NA,NA
06081608004,C16001_023,518,NA,NA,NA,NA
06081608004,C16001_024,NA,NA,NA,NA,70
06081608004,C16001_029,NA,NA,NA,0,NA
06081608013,C16001_005,NA,NA,39,NA,NA
06081608013,C16001_020,NA,39,NA,NA,NA
06081608013,C16001_023,445,NA,NA,NA,NA
06081608013,C16001_024,NA,NA,NA,NA,0
06081608013,C16001_029,NA,NA,NA,12,NA
06081608023,C16001_005,NA,NA,29,NA,NA
06081608023,C16001_020,NA,0,NA,NA,NA
06081608023,C16001_023,290,NA,NA,NA,NA
06081608023,C16001_024,NA,NA,NA,NA,0
06081608023,C16001_029,NA,NA,NA,4,NA
06081608100,C16001_005,NA,NA,61,NA,NA
06081608100,C16001_020,NA,29,NA,NA,NA
06081608100,C16001_023,216,NA,NA,NA,NA
06081608100,C16001_024,NA,NA,NA,NA,113
06081608100,C16001_029,NA,NA,NA,0,NA
06081608200,C16001_005,NA,NA,16,NA,NA
06081608200,C16001_020,NA,14,NA,NA,NA
06081608200,C16001_023,220,NA,NA,NA,NA
06081608200,C16001_024,NA,NA,NA,NA,0
06081608200,C16001_029,NA,NA,NA,24,NA
06081608300,C16001_005,NA,NA,71,NA,NA
06081608300,C16001_020,NA,6,NA,NA,NA
06081608300,C16001_023,321,NA,NA,NA,NA
06081608300,C16001_024,NA,NA,NA,NA,0
06081608300,C16001_029,NA,NA,NA,20,NA
06081608400,C16001_005,NA,NA,761,NA,NA
06081608400,C16001_020,NA,13,NA,NA,NA
06081608400,C16001_023,424,NA,NA,NA,NA
06081608400,C16001_024,NA,NA,NA,NA,0
06081608400,C16001_029,NA,NA,NA,52,NA
06081608501,C16001_005,NA,NA,335,NA,NA
06081608501,C16001_020,NA,0,NA,NA,NA
06081608501,C16001_023,120,NA,NA,NA,NA
06081608501,C16001_024,NA,NA,NA,NA,19
06081608501,C16001_029,NA,NA,NA,58,NA
06081608502,C16001_005,NA,NA,51,NA,NA
06081608502,C16001_020,NA,24,NA,NA,NA
06081608502,C16001_023,57,NA,NA,NA,NA
06081608502,C16001_024,NA,NA,NA,NA,62
06081608502,C16001_029,NA,NA,NA,28,NA
06081608600,C16001_005,NA,NA,233,NA,NA
06081608600,C16001_020,NA,0,NA,NA,NA
06081608600,C16001_023,143,NA,NA,NA,NA
06081608600,C16001_024,NA,NA,NA,NA,49
06081608600,C16001_029,NA,NA,NA,119,NA
06081608700,C16001_005,NA,NA,181,NA,NA
